work_id,topic_id,topic_name
https://openalex.org/W4296502269,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4296502269,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4323310835,https://openalex.org/T12425,Industrial Gas Emission Control
https://openalex.org/W4323310835,https://openalex.org/T11802,Chemical Looping and Thermochemical Processes
https://openalex.org/W4323310835,https://openalex.org/T11881,Crystallization and Solubility Studies
https://openalex.org/W4393070975,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4393070975,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4393070975,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4383311738,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4383311738,https://openalex.org/T11915,Pickering emulsions and particle stabilization
https://openalex.org/W4383311738,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W3186166515,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W3186166515,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3186166515,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4402858818,https://openalex.org/T11302,CO2 Sequestration and Geologic Interactions
https://openalex.org/W4402858818,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4402858818,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W4406105408,https://openalex.org/T11302,CO2 Sequestration and Geologic Interactions
https://openalex.org/W4406105408,https://openalex.org/T11225,Geothermal Energy Systems and Applications
https://openalex.org/W4406105408,https://openalex.org/T11802,Chemical Looping and Thermochemical Processes
https://openalex.org/W4385838323,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4385838323,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W4385838323,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4401480176,https://openalex.org/T11302,CO2 Sequestration and Geologic Interactions
https://openalex.org/W4401480176,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4401480176,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4405489237,https://openalex.org/T11915,Pickering emulsions and particle stabilization
https://openalex.org/W4405489237,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4405489237,https://openalex.org/T12628,Polymer Foaming and Composites
https://openalex.org/W4401443161,https://openalex.org/T11302,CO2 Sequestration and Geologic Interactions
https://openalex.org/W4401443161,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W4401443161,https://openalex.org/T10033,Concrete and Cement Materials Research
https://openalex.org/W4403931113,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W4403931113,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4403931113,https://openalex.org/T11302,CO2 Sequestration and Geologic Interactions
https://openalex.org/W2983606640,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W2983606640,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W2983606640,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W3033578523,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W3033578523,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3033578523,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W2969805059,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W2969805059,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W2969805059,https://openalex.org/T13050,Oil and Gas Production Techniques
https://openalex.org/W3185279486,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3185279486,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W3185279486,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W2970201091,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W2970201091,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W2970201091,https://openalex.org/T11225,Geothermal Energy Systems and Applications
https://openalex.org/W2318487830,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W2318487830,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W2318487830,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W3212161832,https://openalex.org/T11643,Building materials and conservation
https://openalex.org/W3212161832,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W3212161832,https://openalex.org/T10033,Concrete and Cement Materials Research
https://openalex.org/W3047862241,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3047862241,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W3047862241,https://openalex.org/T13050,Oil and Gas Production Techniques
https://openalex.org/W3037108379,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3037108379,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W3037108379,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4310811590,https://openalex.org/T10310,Corrosion Behavior and Inhibition
https://openalex.org/W4310811590,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4310811590,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4321611009,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4321611009,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4321611009,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W3081932022,https://openalex.org/T12603,NMR spectroscopy and applications
https://openalex.org/W3081932022,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3081932022,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W4220674738,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4220674738,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4220674738,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4223578529,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4223578529,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4223578529,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4313655630,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4313655630,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4313655630,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W4320484935,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4320484935,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4320484935,https://openalex.org/T10894,Groundwater flow and contamination studies
https://openalex.org/W4307664754,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4307664754,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4307664754,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4309490286,https://openalex.org/T12603,NMR spectroscopy and applications
https://openalex.org/W4309490286,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4309490286,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W4376139896,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4376139896,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4376139896,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4386022471,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4386022471,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W4386022471,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4212864096,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4212864096,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4212864096,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W4323308051,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4323308051,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4323308051,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W4384207547,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W4384207547,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4384207547,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4380873269,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4380873269,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4380873269,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4387470844,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4387470844,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W4387470844,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4395454182,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4395454182,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4395454182,https://openalex.org/T11379,Rheology and Fluid Dynamics Studies
https://openalex.org/W4387363867,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4387363867,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W4387363867,https://openalex.org/T10536,Endodontics and Root Canal Treatments
https://openalex.org/W4392918132,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4392918132,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4392918132,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W4401862877,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4401862877,https://openalex.org/T10402,Phase Equilibria and Thermodynamics
https://openalex.org/W4401862877,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4406099889,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4406099889,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4406099889,https://openalex.org/T10271,Seismic Imaging and Inversion Techniques
https://openalex.org/W3006429995,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3006429995,https://openalex.org/T10892,Drilling and Well Engineering
